id,type,name,url
amnhc_2000129,Expedition,Hovey West Indies Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000129
amnhc_2000130,Expedition,Chapman Colombian Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000130
amnhc_2000132,Expedition,Nicaraguan Expedition (1st : 1916),http://data.library.amnh.org/archives-authorities/id/amnhc_2000132
amnhc_2000133,Expedition,North Carolina Expedition (1916),http://data.library.amnh.org/archives-authorities/id/amnhc_2000133
amnhc_2000134,Expedition,Vertebrate Palaeontology Expeditions,http://data.library.amnh.org/archives-authorities/id/amnhc_2000134
amnhc_2000135,Expedition,Asiatic Zoölogical Expedition (1st : 1916-1917),http://data.library.amnh.org/archives-authorities/id/amnhc_2000135
amnhc_2000154,Expedition,Asiatic Expedition (2nd : 1918-1919),http://data.library.amnh.org/archives-authorities/id/amnhc_2000154
amnhc_2000167,Expedition,Central Asiatic Expeditions (1921-1930),http://data.library.amnh.org/archives-authorities/id/amnhc_2000167
amnhp_1000042,Person,"Andrews, Roy Chapman 1884-1960",http://data.library.amnh.org/archives-authorities/id/amnhp_1000042
amnhp_1000043,Person,"Andrews, Yvette Borup",http://data.library.amnh.org/archives-authorities/id/amnhp_1000043
amnhp_1000954,Person,"Heller, Edmund 1875-1939",http://data.library.amnh.org/archives-authorities/id/amnhp_1000954
amnhp_1002427,Person,"Ford, James B.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002427
amnhp_1002428,Person,"Colgate, Sidney M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002428
amnhp_1002429,Person,"Colgate, Mrs. Sidney M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002429
amnhp_1000750,Person,"Frick, Childs 1883-1965",http://data.library.amnh.org/archives-authorities/id/amnhp_1000750
amnhp_1002430,Person,"Joline, Mrs. Adrian Hoffman",http://data.library.amnh.org/archives-authorities/id/amnhp_1002430
amnhp_1000643,Person,"Ellsworth, Lincoln 1880-1951",http://data.library.amnh.org/archives-authorities/id/amnhp_1000643
amnhp_1000177,Person,"Bernheimer, Charles L. (Charles Leopold) 1864-1944",http://data.library.amnh.org/archives-authorities/id/amnhp_1000177
amnhp_1002331,Person,"Bernheimer, Mrs. Charles L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002331
amnhp_1002332,Person,"Bowdoin, George T.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002332
amnhp_1000751,Person,"Frick, Henry Clay 1849-1919",http://data.library.amnh.org/archives-authorities/id/amnhp_1000751
amnhp_1002333,Person,Hotenfa,http://data.library.amnh.org/archives-authorities/id/amnhp_1002333
amnhp_1002334,Person,"Caldwell, Harry R.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002334
amnhp_1002335,Person,"Koo, Wellington",http://data.library.amnh.org/archives-authorities/id/amnhp_1002335
new,,American Museum of Natural History,http://data.library.amnh.org/archives-authorities/id/new
amnhp_1002336,Person,Wu Hung-tao,http://data.library.amnh.org/archives-authorities/id/amnhp_1002336
amnhp_1002337,Person,"Kellogg, Claude R.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002337
amnhp_1002338,Person,Da-Ming,http://data.library.amnh.org/archives-authorities/id/amnhp_1002338
amnhp_1002339,Person,"Evans, H. G.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002339
amnhc_2000136,Expedition,Nelson Kentucky Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000136
amnhc_2000137,Expedition,Primitive Peoples,http://data.library.amnh.org/archives-authorities/id/amnhc_2000137
amnhc_2000138,Expedition,Eastman Expedition to South America,http://data.library.amnh.org/archives-authorities/id/amnhc_2000138
amnhc_2000139,Expedition,Nicaraguan Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000139
amnhc_2000140,Expedition,Puerto Rican Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000140
amnhc_2000141,Expedition,Rainey Asiatic Expedition 1918-1919,http://data.library.amnh.org/archives-authorities/id/amnhc_2000141
amnhp_1001702,Person,"Rainey, Paul J.",http://data.library.amnh.org/archives-authorities/id/amnhp_1001702
amnhc_2000142,Expedition,Vertebrate Palaeontology Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000142
amnhc_2000143,Expedition,Vertebrate Palaeontology Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000143
amnhc_2000144,Expedition,Spinden Central American Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000144
amnhc_2000145,Expedition,Aztec Excavation,http://data.library.amnh.org/archives-authorities/id/amnhc_2000145
amnhc_2000146,Expedition,Arizona Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000146
amnhc_2000147,Expedition,Brown Cuban Expedition (1918-1919),http://data.library.amnh.org/archives-authorities/id/amnhc_2000147
amnhc_2000148,Expedition,Cherrie Venezuelan Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000148
amnhc_2000149,Expedition,Crampton Polynesia Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000149
amnhc_2000150,Expedition,Havasupai Indian Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000150
amnhc_2000151,Expedition,Southwest Indian,http://data.library.amnh.org/archives-authorities/id/amnhc_2000151
amnhc_2000152,Expedition,Spinden Central American Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000152
amnhc_2000153,Expedition,Vertebrate Palaeontology,http://data.library.amnh.org/archives-authorities/id/amnhc_2000153
amnhp_1002340,Person,"Coltman, Charles L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002340
amnhp_1002341,Person,"Coltman, Mrs. Charles L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002341
amnhp_1002342,Person,Chen,http://data.library.amnh.org/archives-authorities/id/amnhp_1002342
amnhp_1002343,Person,Kang,http://data.library.amnh.org/archives-authorities/id/amnhp_1002343
amnhp_1002344,Person,Tserin Dorchy,http://data.library.amnh.org/archives-authorities/id/amnhp_1002344
amnhp_1002345,Person,Lu,http://data.library.amnh.org/archives-authorities/id/amnhp_1002345
amnhp_1002346,Person,Owen,http://data.library.amnh.org/archives-authorities/id/amnhp_1002346
amnhp_1002347,Person,"MacCallie, Ted",http://data.library.amnh.org/archives-authorities/id/amnhp_1002347
amnhp_1002348,Person,"MacCallie, Mrs. Ted",http://data.library.amnh.org/archives-authorities/id/amnhp_1002348
amnhp_1002349,Person,"Larson, Frans August 1870-",http://data.library.amnh.org/archives-authorities/id/amnhp_1002349
amnhp_1002350,Person,"Caldwell, Harry R.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002350
amnhp_1002351,Person,"Smith, Everett",http://data.library.amnh.org/archives-authorities/id/amnhp_1002351
amnhp_1002352,Person,"Olufsen, E. V.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002352
amnhc_2000155,Expedition,Anthony Jamaica Expedition (1919-1920),http://data.library.amnh.org/archives-authorities/id/amnhc_2000155
amnhc_2000156,Expedition,Ruthling Mexican Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000156
amnhc_2000157,Expedition,Watson Jamaican Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000157
amnhc_2000158,Expedition,Colorado Entomological Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000158
http://viaf.org/viaf/89832285,,Pierre-Camille Cartier (1878-1964),http://data.library.amnh.org/archives-authorities/id/http://viaf.org/viaf/89832285
amnhp_1001511,Person,"Nelson, N. C. (Nels Christian), 1875-1964",http://data.library.amnh.org/archives-authorities/id/amnhp_1001511
amnhp_1002558,Person,"Wetherill, John",http://data.library.amnh.org/archives-authorities/id/amnhp_1002558
amnhc_2000160,Expedition,Archer M. Huntington Survey,http://data.library.amnh.org/archives-authorities/id/amnhc_2000160
amnhc_2000161,Expedition,William Percy Expedtion,http://data.library.amnh.org/archives-authorities/id/amnhc_2000161
amnhc_2000162,Expedition,Crampton South Seas Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000162
amnhc_2000163,Expedition,Sullivan Hawaiian Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000163
amnhc_2000164,Expedition,Whitney South Sea Expedition of the American Museum of Natural History (1920-1941),http://data.library.amnh.org/archives-authorities/id/amnhc_2000164
amnhp_1000142,Person,"Beck, Rollo Howard 1870-1950",http://data.library.amnh.org/archives-authorities/id/amnhp_1000142
amnhp_1002468,Person,"Quayle, Ernest H., 1891-1956",http://data.library.amnh.org/archives-authorities/id/amnhp_1002468
amnhp_1002469,Person,"Drowne, Frederick P.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002469
amnhp_1002470,Person,"Eyerdam, Walter J. (Walter Jakob), 1892-1974",http://data.library.amnh.org/archives-authorities/id/amnhp_1002470
amnhp_1000443,Person,"Correia, José G., 1881-1954",http://data.library.amnh.org/archives-authorities/id/amnhp_1000443
amnhp_1002471,Person,"Richards, Guy, 1905-",http://data.library.amnh.org/archives-authorities/id/amnhp_1002471
amnhp_1000899,Person,"Hamlin, Hannibal, d. 1982",http://data.library.amnh.org/archives-authorities/id/amnhp_1000899
amnhp_1002472,Person,"Curtis, Charles Cutler",http://data.library.amnh.org/archives-authorities/id/amnhp_1002472
amnhp_1000447,Person,"Coultas, William F.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000447
amnhp_1002473,Person,"Henry, G. Reid",http://data.library.amnh.org/archives-authorities/id/amnhp_1002473
amnhp_1001744,Person,"Richmond, Charles Wallace 1868-1932",http://data.library.amnh.org/archives-authorities/id/amnhp_1001744
amnhp_1002474,Person,"Bryan, E. H. (Edwin Horace), 1898-1985",http://data.library.amnh.org/archives-authorities/id/amnhp_1002474
amnhp_1001379,Person,"Mayr, Ernst, 1904-2005",http://data.library.amnh.org/archives-authorities/id/amnhp_1001379
amnhp_1001493,Person,"Murphy, Robert Cushman, 1887-1973",http://data.library.amnh.org/archives-authorities/id/amnhp_1001493
amnhp_1002244,Person,"Whitney, Harry Payne, 1872-1930",http://data.library.amnh.org/archives-authorities/id/amnhp_1002244
amnhp_1001837,Person,"Sanford, L. C. (Leonard Cutler) 1868-1950",http://data.library.amnh.org/archives-authorities/id/amnhp_1001837
amnhp_1002475,Person,"Macmillan, Lindsay",http://data.library.amnh.org/archives-authorities/id/amnhp_1002475
amnhp_1002444,Person,"Beck, Ida May Menzies, 1883-1970",http://data.library.amnh.org/archives-authorities/id/amnhp_1002444
amnhp_1002476,Person,"Macmillan, Joy",http://data.library.amnh.org/archives-authorities/id/amnhp_1002476
amnhp_1002477,Person,"Correia, José G., Mrs.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002477
http://id.loc.gov/authorities/names/n79079600.html,,Bernice Pauahi Bishop Museum,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n79079600.html
amnhc_4000088,Permanent Exhibition,American Museum of Natural History. Whitney Memorial Hall of Oceanic Birds.,http://data.library.amnh.org/archives-authorities/id/amnhc_4000088
amnhc_2000165,Expedition,Anthony-Tate Expeditions to Ecuador (1920-1924),http://data.library.amnh.org/archives-authorities/id/amnhc_2000165
amnhc_2000166,Expedition,Arikara Expedition,http://data.library.amnh.org/archives-authorities/id/amnhc_2000166
amnhp_1002368,Person,"Badmajapoff, T.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002368
amnhp_1002369,Person,"Beckwith, Radcliffe Harold 1900-",http://data.library.amnh.org/archives-authorities/id/amnhp_1002369
amnhp_1000171,Person,"Berkey, Charles Peter 1867-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000171
amnhp_1000316,Person,"Butler, Frederick B.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000316
amnhp_1002370,Person,"Chaney, Ralph Works 1890-1971",http://data.library.amnh.org/archives-authorities/id/amnhp_1002370
amnhp_1002371,Person,"Colgate, S. Bayard (Samuel Bayard) 1898-",http://data.library.amnh.org/archives-authorities/id/amnhp_1002371
amnhp_1002372,Person,"Eriksson, Joel",http://data.library.amnh.org/archives-authorities/id/amnhp_1002372
amnhp_1002373,Person,"Garber, A. Z.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002373
amnhp_1000837,Person,"Grabau, Amadeus",http://data.library.amnh.org/archives-authorities/id/amnhp_1000837
amnhp_1000840,Person,"Granger, Walter 1872-1941",http://data.library.amnh.org/archives-authorities/id/amnhp_1000840
amnhp_1000991,Person,"Hill, W. P. T.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000991
amnhp_1002374,Person,"Horváth, G.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002374
amnhp_1002375,Person,"Johnson, Albert F.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002375
amnhp_1002376,Person,"Johnson, C. Vance",http://data.library.amnh.org/archives-authorities/id/amnhp_1002376
amnhp_1002377,Person,"Kaisen, Peter C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002377
amnhp_1002378,Person,"Larsen, F. A.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002378
amnhp_1002379,Person,"Loucks, H. A.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002379
amnhp_1002380,Person,"Lovell, Norman",http://data.library.amnh.org/archives-authorities/id/amnhp_1002380
amnhp_1001371,Person,"Matthew, William Diller, 1871-1930",http://data.library.amnh.org/archives-authorities/id/amnhp_1001371
amnhp_1001477,Person,"Morris, Frederick K. (Frederick Kuhne) 1886-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001477
amnhp_1001558,Person,"Olsen, George, d. 1939",http://data.library.amnh.org/archives-authorities/id/amnhp_1001558
amnhp_1002381,Person,"Pérez, José A. (José Antonio)",http://data.library.amnh.org/archives-authorities/id/amnhp_1002381
amnhp_1001660,Person,"Pond, Alonzo W. (Alonzo William), 1894-1986",http://data.library.amnh.org/archives-authorities/id/amnhp_1001660
amnhp_1001662,Person,"Pope, Clifford H. (Clifford Hillhouse) 1899-1974",http://data.library.amnh.org/archives-authorities/id/amnhp_1001662
amnhp_1002382,Person,"Roberts, Leo Bond",http://data.library.amnh.org/archives-authorities/id/amnhp_1002382
amnhp_1002383,Person,"Robinson, H. O.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002383
amnhp_1002384,Person,"Shackelford, James B.",http://data.library.amnh.org/archives-authorities/id/amnhp_1002384
amnhp_1001980,Person,"Spock, Leslie Erskine 1900-",http://data.library.amnh.org/archives-authorities/id/amnhp_1001980
amnhp_1000374,Person,"Chardin, Rev. Pierre Teilhard",http://data.library.amnh.org/archives-authorities/id/amnhp_1000374
amnhp_1002091,Person,"Thomson, Albert",http://data.library.amnh.org/archives-authorities/id/amnhp_1002091
amnhp_1002385,Person,"Wyman, Walker Demarquis 1907-",http://data.library.amnh.org/archives-authorities/id/amnhp_1002385
amnhp_1002313,Person,"Young, J. McKenzie",http://data.library.amnh.org/archives-authorities/id/amnhp_1002313
amnhp_1002386,Person,"Chuen-pao, Kan (Buckshot)",http://data.library.amnh.org/archives-authorities/id/amnhp_1002386
amnhp_1002387,Person,"Hsi-Ku, Liu",http://data.library.amnh.org/archives-authorities/id/amnhp_1002387
amnhp_1002388,Person,Ardia,http://data.library.amnh.org/archives-authorities/id/amnhp_1002388
amnhp_1002389,Person,Arjol,http://data.library.amnh.org/archives-authorities/id/amnhp_1002389
amnhp_1002390,Person,Arushin,http://data.library.amnh.org/archives-authorities/id/amnhp_1002390
amnhp_1002391,Person,Bahata,http://data.library.amnh.org/archives-authorities/id/amnhp_1002391
amnhp_1002392,Person,Dase Dalop,http://data.library.amnh.org/archives-authorities/id/amnhp_1002392
amnhp_1002393,Person,Lansl,http://data.library.amnh.org/archives-authorities/id/amnhp_1002393
amnhp_1002394,Person,Lobsen,http://data.library.amnh.org/archives-authorities/id/amnhp_1002394
amnhp_1002395,Person,Merin,http://data.library.amnh.org/archives-authorities/id/amnhp_1002395
amnhp_1002396,Person,Nada,http://data.library.amnh.org/archives-authorities/id/amnhp_1002396
amnhp_1002397,Person,Odol,http://data.library.amnh.org/archives-authorities/id/amnhp_1002397
amnhp_1002398,Person,Sanlo,http://data.library.amnh.org/archives-authorities/id/amnhp_1002398
amnhp_1002399,Person,Serlin,http://data.library.amnh.org/archives-authorities/id/amnhp_1002399
